trending_date,views,likes,dislikes,title,key,comments_disabled,processed_features
114,[-0.21951562],[-0.26925034],[-0.11248618],6157,B7AjF4of300,0,17
114,[-0.3003267],[-0.30099588],[-0.12433626],1237,Qp7QJpLhOs4,0,26
114,[-0.26225906],[-0.24356468],[-0.10625111],286,o3T_o4WM-n8,0,23
114,[-0.02750257],[-0.04884908],[0.03116153],3909,n0j_CX1S2es,0,17
114,[-0.30000076],[-0.30485375],[-0.10842133],2331,p2JpSCYQKFs,0,27
114,[0.21852194],[0.40041628],[0.01572888],6147,m4faDISwSVo,0,1
114,[0.16592081],[0.46244373],[0.04538851],1816,mddRihBrWOk,0,23
114,[-0.22638725],[-0.29510203],[-0.1219249],1631,UFz3K9ByUqE,0,24
114,[-0.30342609],[-0.31410741],[-0.11841122],6046,98QDI87DdcY,0,2
114,[-0.19827184],[-0.11332757],[-0.09391877],1682,VA7Y_Psp5l4,0,10
114,[-0.24303177],[-0.23912135],[-0.11958245],2220,v3O9vNi-dkA,0,24
114,[-0.26879217],[-0.28175457],[-0.11944466],3333,T9NzhjcPsQQ,0,24
114,[0.4538282],[0.21856318],[-0.03025906],3174,6xUPaVfmcUs,0,23
114,[1.35690269],[0.541777],[0.67995315],5789,dzxFdtWmjto,0,24
114,[-0.28368379],[-0.29789385],[-0.10938587],68,6ztB3fg9knE,0,24
114,[-0.30501656],[-0.31746721],[-0.11958245],6180,LlQdOHakvHg,0,17
114,[0.18309292],[0.26905196],[-0.07483463],3487,McRNSFGwqtY,0,22
114,[-0.27818178],[-0.23469987],[-0.10835243],1115,jsnyz__pc5M,0,10
114,[-0.27720167],[-0.29805551],[-0.11434637],5642,NtFe5PM87BU,0,17
114,[-0.16963195],[-0.27151351],[-0.10580329],1341,41d9Bd7m8js,0,23
114,[-0.29200606],[-0.2785171],[-0.11696441],2467,5q4Z7HqxFM0,0,22
114,[-0.29425598],[-0.31595989],[-0.11844567],2378,nxWt9wDOr_0,0,25
114,[-0.28373925],[-0.30368722],[-0.11258952],951,gAcvbGuqG0Q,0,10
114,[-0.20755528],[-0.28226138],[1.07138457],2550,IPgdIHV_zMo,0,1
114,[-0.19791236],[-0.30356488],[-0.11723999],3097,iGCdvqVbIa0,0,24
114,[0.99699891],[1.25037626],[0.13595202],3613,4uTNVumfm84,0,10
114,[-0.28278226],[-0.2566631],[-0.11496643],5787,b1BAq8T9kqY,0,26
114,[-0.29827504],[-0.30408043],[-0.12595531],6355,Ld57wNXddGU,0,20
114,[0.00475362],[-0.13122758],[-0.06343238],2943,YS2y_12IWlA,0,28
114,[-0.10256617],[-0.08895699],[-0.09653681],4232,7cqYiUmutGI,0,24
114,[-0.1051542],[0.05778203],[-0.05805851],1398,C-DfipidnOE,0,28
114,[0.39746322],[1.21340533],[0.02268735],3616,CY8E6N5Nzec,0,10
114,[-0.16556042],[-0.18435964],[0.05651518],948,6xMBmvevhj0,0,10
114,[-0.23685313],[-0.25861606],[-0.1113494],3802,-YRlVB6Qgug,0,24
114,[-0.10481379],[0.00307274],[-0.08155197],4440,CRiBnM9l4N4,0,26
114,[-0.2902234],[-0.32121586],[-0.11634435],1199,Mb-gOG-RxHc,0,25
114,[-0.3002749],[-0.32178383],[-0.11761892],4191,s9C8lsOE4ik,0,25
114,[-0.26831368],[-0.28247109],[-0.11851456],3771,TX0UsGn0GPc,0,1
114,[-0.26246747],[-0.20737144],[-0.11706775],3134,rNaFB-IoXaA,0,10
114,[-0.30776121],[-0.31741915],[-0.12605865],1350,YOxo2IUFnr4,0,24
114,[-0.26143055],[-0.25001777],[-0.09994715],2859,NsJkUfrqLzY,0,10
114,[-0.21408502],[-0.21011957],[-0.08771815],2304,K3ZwxsTOD_8,0,24
114,[0.10715281],[-0.1658567],[0.12172504],2185,AtCLwYFRp4o,0,23
114,[-0.09956334],[-0.01261653],[-0.11041931],3628,GjwjzIFcX7U,0,24
114,[2.09559023],[1.22132205],[0.07783843],1396,xZNBFcwd7zc,0,1
114,[-0.30182926],[-0.30588048],[-0.12347506],2332,-L4RYm9Tq7I,0,25
114,[-0.26335089],[-0.29982497],[-0.09061177],5544,8SxMEqwKVUs,0,22
114,[-0.26112666],[-0.22751277],[-0.12182156],2219,rplCCSqWXIY,0,15
114,[-0.29836525],[-0.3009085],[-0.12516301],5797,MaTSyJDoxPo,0,26
114,[2.38479651],[1.33264116],[0.29344779],1803,wbSwFU6tY1c,0,28
114,[-0.23409226],[-0.28240556],[-0.11744668],6153,5_O5bT3hfkQ,0,28
114,[-0.30551683],[-0.31387585],[-0.12512856],4012,XPVxL-YUOwk,0,1
114,[-0.2287048],[-0.23826065],[-0.11183167],2029,SPD1v_8RQUY,0,1
114,[-0.26405903],[-0.2611807],[-0.10552771],2358,geeTiovdXLQ,0,27
114,[-0.09282695],[0.05394163],[-0.05003215],3753,mcsTWPSMDtg,0,22
114,[-0.21156041],[-0.10963135],[-0.10911029],5554,cWGWYAhLuAQ,0,24
114,[-0.25390001],[-0.24374818],[-0.12085702],2470,Ew-3-8itpjc,0,26
114,[0.71234253],[2.7425783],[0.09344332],3476,rhhQS3ns6HU,0,22
114,[-0.30194287],[-0.3187954],[-0.12385399],3013,Hkx5fveyjIs,0,24
114,[0.58684982],[0.29187153],[0.06485157],1846,AiH3nDqWr9I,0,1
114,[-0.13040716],[-0.17452927],[-0.10273743],3645,hSvnepZS26s,0,24
114,[-0.24887649],[-0.19786438],[-0.1203403],3553,9i3GtPIS0-4,0,2
114,[-0.29276938],[-0.31799587],[-0.12550748],3182,iXFApdQKYnc,1,24
114,[1.21091195],[1.64932324],[0.14049915],3155,JQbjS0_ZfJ0,0,10
114,[-0.30773051],[-0.32324747],[-0.11992693],5410,BqLwMIA-HlY,0,24
114,[-0.28652095],[-0.28298227],[-0.12392288],2395,34gHoxqZlJc,0,27
114,[-0.15629294],[0.01003702],[-0.08461784],1323,wjOK-U2GhIs,0,26
114,[-0.29718686],[-0.29465638],[-0.12540414],6452,CNBGEWRdeIM,0,26
114,[-0.25008517],[-0.21301189],[-0.12044364],947,96bpvMCfBfo,0,10
114,[-0.14925915],[-0.15930312],[-0.08241317],1300,3frnBoqqI_Q,0,28
114,[-0.27960212],[-0.24246804],[-0.12027141],1802,zMKI64iY2CY,0,2
114,[-0.25899007],[-0.22416171],[-0.11355407],4666,htBvEmGPhAc,0,15
114,[-0.23546242],[-0.22642488],[-0.10735345],3471,OTHHeIAYfuU,0,10
114,[-0.02599608],[-0.06672725],[-0.06880625],1659,I7LJIuB2CHE,0,28
114,[-0.28894345],[-0.30562708],[-0.11930686],1936,QBOzHhuTzvw,0,24
114,[-0.30473985],[-0.29127474],[-0.12502521],908,o4fHlldbRHo,0,23
114,[-0.31202452],[-0.31610843],[-0.12719543],2196,40JxGkIspck,0,24
114,[-0.12081022],[0.12367172],[-0.11276176],5100,K_XXXDPODmw,0,22
114,[-0.05654819],[-0.15826328],[-0.04700074],1713,_OZJ03OBJj4,0,1
114,[-0.12651821],[-0.13573644],[-0.08410112],1438,B9nVxg3DqAM,0,20
114,[-0.04089771],[-0.17502734],[-0.10835243],1745,Z_kfM-BmVzQ,0,22
114,[-0.30367386],[-0.31989203],[-0.12561083],4212,8LSpT5xF3UI,0,25
114,[-0.27787383],[-0.25798255],[-0.10876581],5463,JKFgn6tNU6w,0,1
114,[-0.30677001],[-0.32332174],[-0.11692996],1487,JdHhNxedKs4,0,24
114,[-0.25511423],[-0.23825191],[-0.12106371],5543,4KyWP5fWOEs,0,24
114,[-0.3090179],[-0.32194112],[-0.12595531],6111,oqbmlVa7Nag,0,25
114,[-0.28356424],[-0.27752533],[-0.10862802],2634,G6n7oA5yoPY,0,28
114,[-0.28899119],[-0.32093624],[-0.12505966],1950,W7a8qyJ5W74,0,23
114,[-0.27500097],[-0.30983447],[-0.1113494],501,kjbimjCQYdY,0,24
114,[-0.2338618],[-0.25973454],[-0.00011715],3271,oe9-_fD55ok,0,24
114,[-0.29266524],[-0.31185735],[-0.12585196],6033,CvAQpSdcvno,0,22
114,[-0.2122154],[-0.25225909],[-0.10869691],2252,GFU-y2ldabU,0,22
114,[-0.18791821],[-0.19945908],[-0.01703107],2266,L9FBI1kOEHo,0,28
114,[-0.12378411],[-0.26883528],[-0.079554],191,CyPPi6T3D3s,0,26
114,[-0.09705536],[-0.28214778],[-0.1072501],2677,u0-pfzKbh2k,0,19
114,[-0.14636965],[-0.24991728],[0.00680687],735,GLbX9CL7Yg8,0,23
114,[-0.28785311],[-0.29645643],[-0.11479419],1985,cZAryCaRE3k,0,24
114,[-0.30925904],[-0.32103236],[-0.12605865],4010,wcy08U4FC-Y,0,22
114,[-0.30838104],[-0.29933564],[-0.1268165],3379,NnpyRKfAyik,0,15
114,[-0.27124686],[-0.21178855],[-0.0958134],6371,tJFk9dPdxO0,0,24
114,[-0.24708735],[-0.29742636],[-0.12375064],1565,MDIQBfdmusY,0,17
114,[-0.30046721],[-0.30850628],[-0.12502521],4169,2Xyf_PCf7lc,0,10
114,[-0.3025374],[-0.30514211],[-0.12264831],1166,IUmdcd_8Vwc,0,26
114,[-0.15155479],[-0.21905429],[-0.07032196],5175,S6YYun90S8g,0,2
114,[-0.22782625],[-0.09866503],[-0.10900694],5366,rz4Dd1I_fX0,0,28
114,[-0.30881571],[-0.31580697],[-0.12626534],2394,jDC_QZAFxKI,0,26
114,[0.04516801],[-0.2850532],[-0.06794506],3253,T1B1CxmAXLk,0,24
114,[0.06119231],[0.04988715],[-0.08286099],3041,shHTYg-rOAg,0,10
114,[-0.31302127],[-0.31486325],[-0.12319948],330,dDZoGcQVjJg,0,28
114,[-0.31175525],[-0.32371932],[-0.12388843],2937,3HXIkBeKQ14,1,24
114,[-0.29124909],[-0.30290079],[-0.12592086],5276,6wuV4531d9c,0,24
114,[-0.31668071],[-0.32347466],[-0.11066044],4425,jSQj4lq8ZEg,0,25
114,[-0.1908898],[-0.22204709],[-0.10108393],4944,L0xKz5TsYb0,0,10
114,[-0.02917081],[0.38119682],[-0.04989436],4159,cW5ueE2vUm0,0,10
114,[-0.31752829],[-0.3222688],[-0.12764325],1227,7dNu1AorSYc,0,15
114,[0.20673147],[0.19732522],[-0.04696629],1034,2h0bkuWzQeU,0,10
114,[7.12774047],[-0.32447517],[-0.12784994],5594,BhIEIO0vaBE,1,22
114,[-0.01064355],[-0.00697608],[-0.07848611],3124,oI42BohDabU,0,24
114,[-0.31205144],[-0.31797839],[-0.12567972],3783,7IZZrxZ6uxA,0,27
114,[-0.18308579],[-0.13525148],[-0.09374653],2662,cosN6ilQ5u0,0,26
114,[-0.31690644],[-0.31945513],[-0.12764325],803,fvv6TnuvT3g,0,27
114,[0.11706716],[-0.13609471],[-0.03945665],2990,v3UrBcJaczQ,0,17
114,[-0.28955516],[-0.31600358],[-0.06894404],1093,lWDWVDu01P0,0,28
114,[2.46744988],[0.77713352],[0.11335421],3047,NooW_RbfdWI,0,24
114,[-0.24304178],[-0.27716706],[-0.11899683],1660,PyXpoGbwGL0,0,25
114,[-0.10495391],[-0.26589054],[-0.1063889],1879,3HhK7HbX3Qs,0,17
114,[-0.29185445],[-0.29141455],[-0.12392288],3459,p3Orma1SddQ,0,26
114,[0.54225137],[0.2241381],[0.32720673],3064,v6xUgawDQB0,0,10
114,[-0.24792099],[-0.23005119],[-0.0705631],2651,3S6HQGHqQa0,0,23
114,[-0.31032802],[-0.30299691],[-0.1269543],5850,er2kQ21ZTG0,0,23
114,[-0.22050696],[-0.12231034],[-0.09605454],4985,pKW-ZgBl9eU,0,23
114,[-0.12972905],[0.0486376],[-0.10866246],4971,OdNqWcUdm6I,0,26
114,[0.32197428],[0.08661778],[-0.0376998],5570,doP7xKdGOKs,1,24
114,[-0.31183694],[-0.3211809],[-0.12567972],754,K1uiJIl614c,0,23
114,[-0.17677042],[-0.2213961],[-0.10614777],1256,eWBNCnU_PK0,0,24
114,[-0.31875509],[-0.32438342],[-0.12764325],4713,682vsLy3TtE,0,25
114,[-0.29913993],[-0.2923102],[-0.11761892],5084,h7j9jbe_pEs,0,26
114,[-0.29831561],[-0.32217268],[-0.12564528],2831,A3_c-aSZF5M,0,1
114,[-0.28251366],[-0.29089463],[-0.10973035],4262,K6Zu3qKhON4,0,10
114,[-0.12473907],[-0.02205368],[-0.05158231],3999,4dpjhcQr0RM,0,10
114,[-0.31077919],[-0.30681109],[-0.12588641],5255,2lyQj9M2MhY,0,24
114,[-0.31618667],[-0.32083138],[-0.12733322],3742,dHCURII_974,0,24
114,[-0.31111987],[-0.32345281],[-0.12750546],4838,1Sh6UqeRHdM,0,25
114,[-0.19631228],[-0.29637342],[-0.10828354],1585,3ILxrRlf3KY,0,10
114,[-0.27219181],[-0.28002006],[-0.11599987],3063,tKHC0X2EwAs,0,10
114,[-0.27992062],[-0.31483704],[-0.12388843],2512,4-flcAEK0QI,0,10
114,[-0.30636576],[-0.30912232],[-0.12282055],3684,xutm6oMTBw8,0,26
114,[-0.21971686],[-0.29844872],[-0.11334738],3172,4ccN0eRaO7Y,0,24
114,[-0.23834136],[-0.25367903],[0.11542108],3803,DEXfRMTRJss,0,24
114,[-0.0833758],[-0.12287395],[-0.08341216],4973,0gDVWPPgMKY,0,22
114,[1.82474257],[0.65228346],[0.01903588],3782,wb49-oV0F78,0,1
114,[-0.27684057],[-0.31486325],[-0.09874147],5179,Dzr9f-rkjnw,0,22
114,[-0.10229392],[0.12379842],[-0.08692584],3862,FmmLiydvFI0,0,23
114,[1.71554789],[-0.32447517],[-0.12784994],4992,C-rumHvmqCA,1,24
114,[-0.29106029],[-0.32040758],[-0.11823898],3070,LUuJl490BL0,0,25
114,[-0.28298418],[-0.30146337],[-0.12616199],6012,l_v1h6Zoi-Q,0,22
114,[-0.28669501],[-0.28809843],[-0.12344061],2439,wrPEjEqURJg,0,27
114,[1.22049861],[-0.15017616],[-0.08082857],5965,qUmfriZoMw0,0,1
114,[-0.23767921],[-0.30806501],[-0.11317514],5476,z3EN0dyR7W0,0,25
114,[-0.20706137],[-0.30657516],[-0.11923797],4472,IX3_Aqji4yE,0,27
114,[-0.20509708],[-0.29869339],[-0.11748113],5662,XltvwqBZIPc,0,19
114,[1.18670294],[-0.25713932],[-0.10690562],4043,oMOljrWUUXc,0,2
114,[3.09483902],[-0.2940185],[-0.08303323],4045,cqg5oc20nxk,0,2
114,[-0.25234943],[-0.31722254],[0.01975928],1454,91Q0kddGWLc,0,26
114,[-0.31060459],[-0.32378049],[-0.12736767],5131,V7E7huN3CPU,0,28
114,[-0.26189958],[-0.21796639],[-0.09967156],1791,OCLaeBAkFAY,0,27
114,[-0.31032436],[-0.32119838],[-0.1235784],492,a30wbmGT3R4,0,24
114,[-0.17150022],[-0.19516867],[-0.12133929],5470,Hmb0Q0Q_7jo,0,24
114,[-0.25536971],[-0.31737546],[-0.12220049],1805,md0K_eRSHAE,0,28
114,[-0.31585126],[-0.32370185],[-0.12705764],668,AixWaRt1ulk,0,23
114,[-0.30473404],[-0.31229862],[-0.11675772],1451,HgjVWV0Uw3M,0,24
114,[0.65647146],[0.21194844],[-0.04861979],3907,3tUCuMSPQwE,0,23
114,[-0.25868293],[-0.2121774],[-0.0966746],5029,4FkEYUPr2gg,0,23
114,[-0.27985881],[-0.27599616],[-0.11548315],984,0QDjTwsEeE0,0,24
114,[-0.2196418],[-0.20319462],[-0.11069489],5857,9reizHjwuNY,0,28
119,[-0.24364646],[0.03356],[-0.07590252],6411,e1bEWoblGZA,0,22
119,[-0.23810536],[-0.30710382],[-0.11338183],169,UUDaCU3SHqI,0,17
119,[0.32796898],[0.26610722],[0.01076838],2241,fUyU3lKzoio,0,28
119,[-0.29793219],[-0.31184861],[-0.12051254],1109,9uez2DBg9Mg,0,25
119,[-0.23088981],[-0.20028483],[-0.11644769],2379,y3qfeoqErtY,0,24
119,[-0.27617084],[-0.14246915],[-0.1121417],5104,mEtJAblVxxU,0,24
119,[0.06768282],[0.35769131],[0.15848095],2765,ycuMyyqBWQY,0,22
119,[-0.30688415],[-0.30995681],[-0.12478408],570,oRQ4cTsr3_c,0,24
119,[-0.28109211],[-0.30733974],[-0.12326837],214,6jxRnodaKzE,0,24
119,[-0.28414592],[-0.31018837],[-0.12402623],3690,LPCxBsECSQs,0,25
119,[-0.30453442],[-0.27657287],[-0.1244396],6417,x_IG4DeedB4,0,24
119,[-0.05416911],[-0.18568346],[0.09440787],6195,7rOQv_6L9fQ,0,25
119,[-0.22492174],[-0.3045785],[0.00666908],3773,f0r_l2iYUzQ,0,25
119,[-0.25206461],[-0.25412468],[-0.07045975],779,DPCW4yvWQT4,0,24
119,[-0.17895056],[-0.22664333],[0.00074404],6047,sTyOtjJyjsg,0,28
119,[-0.27990074],[-0.31192288],[-0.11992693],2962,xkgcvfbzuqo,0,24
119,[-0.23754816],[-0.13819185],[-0.10862802],5584,oS2MW3YIJew,0,10
119,[-0.2359428],[-0.1910137],[-0.11324403],3425,ZoYVZmKSYFg,0,15
119,[-0.29309788],[-0.30901746],[-0.03701085],4275,uKbtYvJd1Ks,0,25
119,[-0.28595022],[-0.28254537],[-0.12151153],309,psbdT3kS8mY,0,24
119,[-0.28491154],[-0.32127266],[-0.08658137],1915,GJjQl1q_jtE,0,17
119,[-0.22415585],[-0.27925547],[-0.11889349],5621,-2wRFv-mScQ,0,17
119,[-0.31289982],[-0.32094498],[-0.11400189],4691,fVVS9Tng7C0,0,24
119,[-0.29408557],[-0.31800897],[-0.12340616],3774,Pr6zjrF0Djg,0,17
119,[-0.3185406],[-0.3214081],[-0.12616199],1066,6J-D86wfxiE,0,25
119,[-0.31551342],[-0.32193675],[-0.12378509],5150,uEhv-4Eb9ms,0,28
119,[-0.29626233],[-0.28183321],[-0.10222071],4205,1R0Xgq1bxZI,0,23
119,[-0.15475453],[-0.16162745],[-0.07280221],5022,GYLBjScgb7o,0,10
119,[-0.15115189],[-0.24301417],[-0.02319724],1928,Nsm8l89x2H4,0,27
119,[-0.31789954],[-0.32344844],[-0.12485297],2809,icNjK6xATjs,0,25
119,[-0.22673483],[-0.2662488],[-0.09929264],5976,JNWwVDkj24g,0,27
119,[-0.31173916],[-0.30360857],[-0.12533525],5274,q1mE6MRHz6U,0,15
119,[-0.3143775],[-0.32393341],[-0.12071923],486,b-5c_Z3pUVk,0,24
119,[-0.25562194],[-0.22696664],[-0.10166954],5257,v3y7FE76H7c,0,23
119,[-0.30667791],[-0.28430173],[-0.12251052],2300,0noUI5HLY4I,0,23
119,[-0.27888343],[-0.27794912],[-0.12047809],3545,vxfJbW6KDp4,0,27
119,[0.3685738],[0.9689437],[0.11304418],3429,lGEY8IulWiA,0,1
119,[-0.28941126],[-0.28386482],[-0.12240717],700,BL4dnvBytLA,0,25
119,[-0.30354037],[-0.30111384],[-0.12533525],2468,zG3PLW534Wg,0,22
119,[-0.22787115],[0.22390217],[-0.10576884],3950,n1PrGpIekYY,0,10
119,[-0.05406808],[-0.14582022],[-0.03590851],2615,7BlT28Tl_VI,0,22
119,[-0.25166374],[-0.25972143],[-0.10018828],1302,VXQ1FD77egw,0,24
119,[-0.12235431],[-0.01593264],[-0.08296434],589,_7QuvSK-A5E,0,26
119,[-0.30931206],[-0.31633126],[-0.12557638],442,PaZsrAi6iJg,0,20
119,[-0.28814632],[-0.29900359],[-0.0786239],2560,bhqH6tTr_Lk,0,24
119,[-0.2940895],[-0.30367411],[-0.12481853],5534,vaIN1OLd6kQ,0,22
119,[-0.13887793],[-0.20506021],[-0.10749124],4371,EUwzWHD3Htg,0,2
119,[-0.28730983],[-0.26270987],[-0.12461184],5799,dQjTQFRZsD4,0,10
119,[-0.14162312],[-0.21929459],[-0.08792483],1980,VLxl1UeuwHY,0,19
119,[-0.2451213],[-0.25763303],[-0.12175266],2325,ydNCj-866_Q,0,24
119,[-0.30154187],[-0.31295835],[-0.12292389],4790,xGcrvGTMgkg,0,23
119,[-0.25364264],[-0.27590878],[-0.11038486],1694,dV_UXo8LiWk,0,24
119,[0.07283374],[-0.03454043],[0.31649343],2588,nqP1x8VxrTU,0,26
119,[-0.30057243],[-0.30588485],[-0.12003027],2631,hlrvK4xnLKA,0,26
119,[-0.24464889],[-0.22545495],[-0.11417413],5015,fi483E-A8P4,0,26
119,[-0.15370666],[-0.25958599],[-0.09863813],2956,af6L1jBZGYA,0,23
119,[-0.17607621],[-0.26108021],[-0.11028152],6157,B7AjF4of300,0,17
119,[-0.29105475],[-0.31583318],[-0.12671316],3346,jYnEHDHp32E,0,17
119,[0.21109297],[0.48468658],[0.05847871],1816,mddRihBrWOk,0,23
119,[-0.29695749],[-0.30407606],[-0.10749124],2331,p2JpSCYQKFs,0,27
119,[-0.252654],[-0.2397636],[-0.10390866],286,o3T_o4WM-n8,0,23
119,[0.03326583],[-0.02186144],[0.04029023],3909,n0j_CX1S2es,0,17
119,[0.29034224],[0.4338177],[0.02561542],6147,m4faDISwSVo,0,1
119,[-0.29967982],[-0.31362681],[-0.11686106],6046,98QDI87DdcY,0,2
119,[-0.21663316],[-0.29391364],[-0.12151153],1631,UFz3K9ByUqE,0,24
119,[-0.29762776],[-0.30019197],[-0.12416402],1237,Qp7QJpLhOs4,0,26
119,[-0.25405568],[-0.2783904],[-0.1186868],3333,T9NzhjcPsQQ,0,24
119,[-0.18508565],[-0.10969689],[-0.09274754],1682,VA7Y_Psp5l4,0,10
119,[-0.26729056],[-0.29579671],[-0.11314069],5642,NtFe5PM87BU,0,17
119,[-0.26979176],[-0.22666955],[-0.107319],1115,jsnyz__pc5M,0,10
119,[-0.2813319],[-0.29742199],[-0.10924808],68,6ztB3fg9knE,0,24
119,[0.51219764],[0.24015068],[-0.02691761],3174,6xUPaVfmcUs,0,23
119,[-0.28842668],[-0.27685249],[-0.11634435],2467,5q4Z7HqxFM0,0,22
119,[1.48866276],[0.55726529],[0.6922166],5789,dzxFdtWmjto,0,24
119,[-0.28675912],[-0.31472344],[-0.11748113],2378,nxWt9wDOr_0,0,25
119,[-0.27643524],[-0.30179105],[-0.1113494],951,gAcvbGuqG0Q,0,10
119,[-0.30191568],[-0.31693855],[-0.11899683],6180,LlQdOHakvHg,0,17
119,[-0.14499963],[-0.26636239],[-0.10521768],1341,41d9Bd7m8js,0,23
119,[1.2911696],[1.3429128],[0.15755085],3613,4uTNVumfm84,0,10
119,[0.23320813],[0.30142228],[-0.07238883],3487,McRNSFGwqtY,0,22
119,[-0.19137411],[-0.30335954],[-0.11706775],3097,iGCdvqVbIa0,0,24
119,[0.72816355],[1.46748761],[0.04759318],3616,CY8E6N5Nzec,0,10
119,[-0.19442779],[-0.2803521],[1.119026],2550,IPgdIHV_zMo,0,1
119,[-0.2804167],[-0.25464896],[-0.11462195],5787,b1BAq8T9kqY,0,26
119,[-0.30900235],[-0.31902696],[-0.12426736],2672,84iujjDAqHw,0,1
119,[-0.29634848],[-0.30355614],[-0.12595531],6355,Ld57wNXddGU,0,20
119,[0.03946165],[-0.12068506],[-0.05988425],2943,YS2y_12IWlA,0,28
119,[-0.09501628],[-0.08557971],[-0.09602009],4232,7cqYiUmutGI,0,24
119,[-0.0977892],[0.06352296],[-0.05674949],1398,C-DfipidnOE,0,28
119,[-0.22865232],[-0.25647523],[-0.11107382],3802,-YRlVB6Qgug,0,24
119,[-0.13377691],[-0.17474772],[0.06733182],948,6xMBmvevhj0,0,10
119,[-0.29560924],[-0.32144305],[-0.1154487],4191,s9C8lsOE4ik,0,25
119,[-0.09086212],[0.01264971],[-0.0803463],4440,CRiBnM9l4N4,0,26
119,[-0.28662171],[-0.2751573],[-0.1204092],5614,ccQJq3gGt4o,0,10
119,[-0.29017647],[-0.32121586],[-0.11634435],1199,Mb-gOG-RxHc,0,25
119,[-0.26072579],[-0.28060114],[-0.11765337],3771,TX0UsGn0GPc,0,1
119,[-0.24856327],[-0.19684202],[-0.11562094],3134,rNaFB-IoXaA,0,10
119,[-0.30664585],[-0.31718759],[-0.12598976],1350,YOxo2IUFnr4,0,24
119,[-0.09328651],[-0.00981159],[-0.1096959],3628,GjwjzIFcX7U,0,24
119,[-0.21049739],[-0.20883507],[-0.08685695],2304,K3ZwxsTOD_8,0,24
119,[2.1815909],[1.23708123],[0.08097319],1396,xZNBFcwd7zc,0,1
119,[-0.25048725],[-0.24491908],[-0.09770803],2859,NsJkUfrqLzY,0,10
119,[-0.25893042],[-0.29927447],[-0.09030174],5544,8SxMEqwKVUs,0,22
119,[-0.2537622],[-0.2239651],[-0.12109815],2219,rplCCSqWXIY,0,15
119,[-0.29605622],[-0.30005653],[-0.12509411],5797,MaTSyJDoxPo,0,26
119,[-0.21644571],[-0.27829428],[-0.11648214],6153,5_O5bT3hfkQ,0,28
119,[-0.31731663],[-0.32406885],[-0.12729878],3223,Q32uEd5KF2k,0,24
119,[-0.25294086],[-0.25108382],[-0.11658548],4322,F8CR9IP7Mog,0,10
119,[2.43251383],[1.34371671],[0.299924],1803,wbSwFU6tY1c,0,28
119,[-0.26025852],[-0.25987435],[-0.10514878],2358,geeTiovdXLQ,0,27
119,[-0.30522971],[-0.31383653],[-0.12512856],4012,XPVxL-YUOwk,0,1
119,[-0.05340173],[0.09333738],[-0.04658736],3753,mcsTWPSMDtg,0,22
119,[-0.27105643],[-0.25568006],[-0.11589652],1797,V-F7tpdPZ-E,0,15
119,[-0.22660716],[-0.23747422],[-0.11172833],2029,SPD1v_8RQUY,0,1
119,[-0.29820836],[-0.3043819],[-0.12295834],2332,-L4RYm9Tq7I,0,25
119,[-0.2516609],[-0.24232386],[-0.12075368],2470,Ew-3-8itpjc,0,26
119,[-0.29991677],[-0.31864685],[-0.12375064],3013,Hkx5fveyjIs,0,24
119,[-0.19819543],[-0.09703537],[-0.10797351],5554,cWGWYAhLuAQ,0,24
119,[0.72951937],[2.75724521],[0.09595802],3476,rhhQS3ns6HU,0,22
119,[0.73208063],[0.30402623],[0.08665709],1846,AiH3nDqWr9I,0,1
119,[1.47814859],[1.73606205],[0.16092675],3155,JQbjS0_ZfJ0,0,10
119,[-0.24538354],[-0.19501576],[-0.12027141],3553,9i3GtPIS0-4,0,2
119,[-0.23525117],[-0.20645831],[-0.119548],947,96bpvMCfBfo,0,10
119,[-0.29164793],[-0.31789975],[-0.12543859],3182,iXFApdQKYnc,1,24
119,[-0.28525358],[-0.28230507],[-0.12371619],2395,34gHoxqZlJc,0,27
119,[-0.15045782],[0.01411771],[-0.08389443],1323,wjOK-U2GhIs,0,26
119,[-0.29565941],[-0.29355538],[-0.1252319],6452,CNBGEWRdeIM,0,26
119,[-0.22160825],[-0.22050044],[-0.10580329],3471,OTHHeIAYfuU,0,10
119,[-0.13653941],[-0.15478115],[-0.07872725],1300,3frnBoqqI_Q,0,28
119,[-0.30715816],[-0.3231863],[-0.11968579],5410,BqLwMIA-HlY,0,24
119,[-0.27319884],[-0.31295398],[-0.12574862],453,3baKe4B3eyI,0,25
119,[-0.28551838],[-0.30449549],[-0.1186868],1936,QBOzHhuTzvw,0,24
119,[-0.27900231],[-0.24189133],[-0.12020251],1802,zMKI64iY2CY,0,2
119,[-0.25823554],[-0.22361558],[-0.11345072],4666,htBvEmGPhAc,0,15
119,[-0.30327489],[-0.29021743],[-0.1244396],908,o4fHlldbRHo,0,23
119,[-0.31140997],[-0.31583318],[-0.12719543],2196,40JxGkIspck,0,24
119,[-0.05033533],[-0.15672537],[-0.04527834],1713,_OZJ03OBJj4,0,1
119,[-0.10959671],[0.13524534],[-0.11234839],5100,K_XXXDPODmw,0,22
119,[-0.12568348],[-0.13557042],[-0.08382553],1438,B9nVxg3DqAM,0,20
119,[-0.02753976],[-0.17156705],[-0.10745679],1745,Z_kfM-BmVzQ,0,22
119,[-0.30340919],[-0.31978718],[-0.12554193],4212,8LSpT5xF3UI,0,25
